CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
678,Sao Tome and Principe,,107,,,,,,,,,,91,,,,,110,,,,,
682,Saudi Arabia,,,,,61,,,,,27.9,,,,,,,7,,,,,
686,Senegal,,135.5,,,,104.2,,,,,96.2,,,99.7,,,,96.2,,96,,
688,Serbia,,40.5,39,39,37,35,33,28.6,,,,,25.2,,24.6,23.9,22.8,22.3,22,21.5,19,
690,Seychelles,60.4,70,64,76.3,68,59,63,55,52,61,55,59,57,60,54,59,57.9,62.2,63.5,73.8,62.3,77.9
694,Sierra Leone,,,177.5,,,,,,,,150.1,,,113.3,65,98.4,143,,,122,,
702,Singapore,7.5,7.7,7.3,7.5,6.7,6,6.3,6.2,6.8,7.3,7.7,7.1,6.5,5.6,5.9,6.2,5.7,5.3,6.3,3.9,3.6,
703,Slovakia,45.6,50.7,48.1,46.1,38.5,32.3,,28.1,26.3,25,,21,21,,19.9,19.7,19.6,20,20.9,21.1,,
705,Slovenia,25,21.5,19.7,16.3,14.4,13.4,11.1,,8.6,7.8,7.5,6.6,5.8,5.7,5.2,6,4.7,5.1,5,5.4,,
90,Solomon Islands,111,,,,,95,,,,80,82,,,,,70,,,,,,
706,Somalia,,,,137,,,134,,,154,,,143,,,123,,,,,,
710,South Africa,,,,,,76.9,78,,,,55,,,,,,,54,,,,
728,South Sudan,,,,,,,,,,,,,,,,,,,38,,,
724,Spain,11.8,11,10.1,9.2,8.3,7.7,7.4,7.7,7.8,,,9.5,9.7,10.5,,11.5,12.3,13.3,,,,
144,Sri Lanka,,35,30.5,30.5,32.1,,,30.7,30,30.4,30.8,30.3,29.8,29.1,28,,24.3,,,,,
275,State of Palestine,,98.1,130.5,118,,,,106.8,88,,,,,,,,59.8,,,,,
729,Sudan,,,51,77.7,,,,72,,,,,,,,,,,49,,,
740,Suriname,75.4,64.4,69.8,72.5,69.4,71.2,76.8,87.5,69.5,66.9,60.3,71.8,73.4,62.5,62.7,58.5,60.1,65.8,,,,
748,Swaziland,,134,,,,,,,,,102.8,,,,110.7,,,,,89,,
752,Sweden,14,13.1,11.8,11,9.5,8.6,7.8,5,4.7,4.9,,6.5,6.5,,5.7,5.9,6,6,5.9,5.9,,
756,Switzerland,6.8,7.8,7.1,6.6,5.9,5.5,5.7,5.7,5.6,5.9,6,5.6,5.3,5.2,5.1,5.1,4.6,4.4,4.3,4.1,,
760,Syrian Arab Republic,,71,,61,,,,,,58,,,,,75,,,,,,,
762,Tajikistan,40,45.7,40.7,52.7,55.5,,,,,31,37.3,,,,,27.3,,,,,,54
764,Thailand,42.3,42.7,41.9,,42.3,41.3,40.8,38,41.5,34.6,32.8,35.1,35.7,35.8,,43.3,43.3,44.9,46.2,46.7,,
807,Macedonia,49.5,46.8,44.3,46.9,45.5,43.9,38.4,36.2,,30.6,31.6,26.8,25.8,,23.3,22.2,20.6,20.9,19.9,20,,
