CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
72,Botswana,6.2,8.4,10.9,13.8,16.7,19.3,21.7,23.7,25.2,26.1,26.8,27,26.9,26.6,26.2,25.8,25.4,25,24.6,24.1,23.7,23.4
76,Brazil,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3
100,Bulgaria,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
854,Burkina Faso,3.7,3.6,3.5,3.4,3.2,3,2.9,2.7,2.5,2.4,2.2,2.1,1.9,1.8,1.7,1.6,1.5,1.4,1.3,1.2,1.2,1.1
108,Burundi,2.1,2.6,3.3,4,4.7,5.1,5.2,5,4.7,4.3,3.9,3.5,3.1,2.8,2.5,2.3,2.1,1.9,1.7,1.6,1.4,1.3
116,Cambodia,0.5,0.7,0.9,1,1.2,1.3,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1,0.9,0.8,0.8,0.7,0.7,0.7,0.6,0.6
120,Cameroon,1,1.4,1.8,2.2,2.7,3.2,3.7,4.1,4.5,4.8,5,5.1,5.2,5.2,5.2,5.1,5.1,5,4.9,4.8,4.7,4.6
124,Canada,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
132,Cape Verde,0.8,0.8,0.9,0.9,0.9,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,Central African Republic,8.6,8.9,9.2,9.3,9.4,9.5,9.4,9.3,9.1,8.8,8.5,8.1,7.7,7.3,6.9,6.5,6.1,5.7,5.4,5.1,4.9,4.6
148,Chad,2.3,2.6,2.9,3.1,3.2,3.4,3.5,3.6,3.7,3.7,3.7,3.7,3.6,3.6,3.5,3.4,3.3,3.3,3.2,3.2,3.2,3.1
152,Chile,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
156,China,,,,,,,,,,,,,,,,,,,,,,0.1
170,Colombia,0.3,0.3,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
174,Comoros,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
178,Congo,5.1,5.2,5.2,5.1,5,4.8,4.6,4.4,4.3,4.1,3.9,3.8,3.7,3.6,3.5,3.4,3.3,3.3,3.3,3.3,3.3,3.3
188,Costa Rica,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
384,Cote d'Ivoire,5.8,6.3,6.7,7,7.2,7.3,7.3,7.2,7.1,6.9,6.6,6.2,5.8,5.4,5,4.6,4.3,3.9,3.6,3.4,3.2,3
191,Croatia,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
192,Cuba,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2
