CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
434,Libyan Arab Jamahiriya,5.08,5.27,5.23,5.22,5.63,6.66,7.81,8.08,9.92,10.71,11.57,12.38,13.25,13.54,14.14,14.77,15.42,16.09,14.97,16.98,19.33,15.57,12.58
438,Liechtenstein,57.06,59.58,62.01,62.73,60.74,63.45,63.57,62.35,61.58,60.87,61.1,60.47,59.25,58.52,58.14,57.67,56.45,55.52,55.18,54.79,54.4,53.99,54.67
440,Lithuania,21.13,22.01,22.56,23.37,24.58,25.93,27.54,29.48,31.35,32.71,33.93,33.1,27.03,23.91,23.89,23.45,23.32,23.66,23.36,22.37,22.08,21.86,20.27
442,Luxembourg,48.19,49.71,52.77,54.22,55.46,56.31,60.02,60.99,59.97,58.42,57.15,58.4,56.11,54.89,54.34,53.48,53.35,52.17,53.54,52.97,53.68,54.1,50.96
450,Madagascar,0.28,0.31,0.31,0.28,0.26,0.28,0.29,0.31,0.33,0.34,0.36,0.37,0.36,0.35,0.34,0.52,0.7,0.71,0.84,0.93,0.69,0.65,0.66
454,Malawi,0.28,0.3,0.32,0.34,0.34,0.35,0.35,0.36,0.35,0.38,0.41,0.47,0.62,0.7,0.75,0.8,0.99,1.29,0.79,0.77,1.02,1.13,1.43
458,Malaysia,8.71,9.71,10.89,12.24,14.17,16.08,17.75,19.39,19.64,19.38,19.77,19.65,19.05,18.24,17.37,16.73,16.33,16.08,16.41,16.19,16.23,15.67,15.65
462,Maldives,2.84,3.38,3.68,4.2,4.88,5.58,6.01,6.94,7.57,8.26,8.94,9.81,10.15,10.48,10.83,10.94,10.75,10.89,15.25,9.78,8.98,7.52,7.14
466,Mali,0.13,0.14,0.14,0.15,0.16,0.17,0.21,0.23,0.25,0.31,0.35,0.44,0.47,0.49,0.52,0.58,0.61,0.57,0.56,0.57,0.75,0.66,0.69
470,Malta,34.9,37.36,40.06,41.5,42.49,44.16,46.4,47.76,48.69,50.02,51.38,51.97,51.53,51.45,50.72,49.38,50.69,55.85,58.25,59.46,59.45,55.57,54.8
584,Marshall Islands,1.06,1.44,1.72,4.6,5.89,6.24,6.57,6.6,7.21,7.45,7.67,8.03,8.41,8.58,10.6,,,,,,,,
478,Mauritania,0.29,0.31,0.32,0.35,0.38,0.4,0.43,0.54,0.6,0.64,0.72,0.91,1.13,1.32,1.32,1.35,1.11,1.25,2.32,2.2,2.07,2.04,1.8
480,Mauritius,5.24,5.97,7.29,9.67,11.54,13.03,15.98,19.16,20.91,21.71,23.48,25.39,26.03,28.23,28.4,28.45,28.21,28.28,28.32,29.05,29.84,28.67,26.57
175,Mayotte,3.03,3.32,3.65,3.66,3.9,4.31,5.19,7,8.82,6.73,6.72,6.5,6.29,6.09,5.91,5.72,5.55,5.38,5.21,5.05,4.9,,4.6
484,Mexico,6.35,7.01,7.72,8.55,9.36,9.54,9.4,9.7,10.23,11.09,12.34,13.59,14.59,15.72,17.18,18.32,18.42,18.31,18.52,17.41,17.56,17.19,17.41
583,Micronesia,2.53,2.71,2.96,5.92,6.82,7.35,7.63,7.79,8.46,9.2,9.01,9.39,9.38,10.29,11.02,11.38,8.12,7.9,7.88,7.86,7.61,7.53,7.49
492,Monaco,78.97,83.05,91.76,92.73,93.47,93.98,94.61,91.83,87.68,85.5,85.32,84.04,95.39,94.84,95.93,96.39,97.39,98.31,99.05,122.05,121.19,125.6,125.54
496,Mongolia,3.03,3.08,3.07,2.92,3.02,3.37,3.6,3.72,4.37,4.33,4.87,5.11,5.21,5.56,5.81,6.13,7.55,6.99,7.52,6.97,6.95,6.67,6.16
499,Montenegro,,,,,,,,,,,,,,,,27.27,26.83,28.07,27.66,27.24,26.84,26.29,25.76
500,Montserrat,34.53,37.22,39.94,41.69,45.24,46.35,49.68,46.57,50.38,52.15,57.01,,,,,,51.02,49.07,47.65,45.8,43.82,43.41,49.62
504,Morocco,1.63,1.97,2.55,3.17,3.8,4.19,4.42,4.69,4.96,5.17,4.95,4.09,3.83,4.1,4.35,4.41,4.12,7.72,9.55,11.12,11.73,11.05,10.06
508,Mozambique,0.35,0.38,0.39,0.37,0.37,0.38,0.37,0.39,0.44,0.44,0.47,0.47,0.46,0.39,0.37,0.32,0.33,0.36,0.35,0.36,0.38,0.37,0.36
104,Myanmar,0.18,0.22,0.25,0.29,0.33,0.37,0.42,0.49,0.52,0.56,0.6,0.65,0.75,0.79,0.92,1.09,1.23,0.99,1.07,0.93,1.03,1.08,1.14
516,Namibia,3.75,3.89,4.03,4.28,4.35,4.75,5.03,5.7,5.87,5.85,5.81,6.06,6.15,6.34,6.26,6.68,6.43,6.4,6.61,6.63,6.88,6.84,7.24
520,Nauru,13.1,12.83,12.57,14.4,15.21,15.55,15.95,16.4,16.91,17.42,17.93,18.42,17.9,17.87,17.83,17.8,17.76,17.73,17.68,18.61,0,0,0
524,Nepal,0.3,0.33,0.34,0.35,0.36,0.39,0.51,0.62,0.9,1.06,1.09,1.19,1.28,1.42,1.56,1.78,2.2,2.47,2.79,2.76,2.81,2.77,2.72
528,Netherlands,46.6,47.85,48.96,50.18,51.3,52.68,54.33,56.77,59.51,60.94,62.34,51.14,50.02,48.62,48.45,46.61,45.49,45.03,44.34,43.82,43.53,42.8,42.4
