CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
388,Jamaica, , , , , , , ,87.2, , , , , , , , , , ,87, , , 
400,Jordan,67.1, , , , , , ,86.2, , , , ,90.9, , , , ,94.1, , , , 
398,Kazakhstan, , , , , ,81.9, , , ,70, , , , , , , , , , , , 
404,Kenya, , , ,63.9, , , , ,60.8, , , , ,52.3, , , , , ,47.1, , 
296,Kiribati, , , , , , , , , , , , , , , , , , , ,70.8, , 
408,North Korea, , , , , , , , , , , , , , , , , , , ,93.5, , 
417,Kyrgyzstan, , , , , , , ,81.1, , , , , , , , , , , , , , 
426,Lesotho, , , , , , , , , , , , , , ,69.6, , , , ,70.4, , 
430,Liberia, , , , , , , , , , , , , , , , , ,66, , , , 
450,Madagascar, , ,42.9, , , , ,39.7, , , , , , ,39.9, , , , ,49.3, , 
454,Malawi, , ,62.8, , , , , , , ,56, , , ,57.1, , , , , ,45.5, 
462,Maldives, , , , , , , , , ,65, , , , ,91, , , , ,85.1, , 
466,Mali, , , , , , ,25.8, , , , ,29.9, , , , ,35.4, , , , , 
584,Marshall Islands, , , , , , , , , , , , , , , , , ,77.1, , , , 
478,Mauritania, , , , , , , , , , , ,16.4, , , , , , , , , , 
484,Mexico, , , , , , , , , , , , , , , , ,88.3, , ,86.3, , 
504,Morocco, , , , , ,12, , , , , , , , ,30.5, , , , , , , 
508,Mozambique, , , , , , , ,37.3, , , , , ,53.1, , , , , , , , 
104,Myanmar, , , , , , , , , , , ,65.9, , , , , ,73.4, , , , 
516,Namibia, , ,55.8, , , , , , , ,69.1, , , , , , ,70.4, , , , 
520,Nauru, , , , , , , , , , , , , , , , , ,40.2, , , , 
524,Nepal, , , , , , ,8.8, , , , ,14.3, , , , ,29.4, , , , ,50.1
558,Nicaragua, , , , , , , , ,61.6, , ,71.6, , , , , ,77.7, , , , 
562,Niger, , ,8.4, , , , , ,11.4, , , , , , , ,14.9, , , , , 
566,Nigeria,52, , , , , , , , ,47.3, , , ,47.4, , , , ,44.8, , , 
512,Oman, , , , , , , , , , , , , , , , ,83.3,86.3,96.4, , , 
586,Pakistan, ,14.2, , , , , , , , , , , , , , , ,28.4, , , , 
585,Palau, , , , , , , , , , , , , , , , , ,88, , ,81, 
598,Papua New Guinea, , , , , , , , , , , , , , , , ,54.9, , , , , 
600,Paraguay,65, , , , , , , , , , , , , ,78.8, , , ,90.5, , , 
604,Peru, , ,47, , , ,54, , , ,69, , , ,87, ,87.4, , ,92.5,92.9,94.2
608,Philippines, , , ,52.1, , , , ,77, , , , ,70.4, , , , ,77.8, , , 
498,Republic of Moldova, , , , , , , ,87.4, , , , , , , ,88.8, , , , , , 
642,Romania, , , , , , , , , ,59.1, , , , ,76, , , , , , , 
646,Rwanda, , ,12, , , , , , , ,10.4, , , , ,13.3, , ,23.9, ,35.4, 
882,Samoa, , , , , , , , , , , , , , , , , , , ,58.4, , 
678,Sao Tome and Principe, , , , , , , , , , , , , , , , , , , ,72.4, , 
686,Senegal, , , ,13.3, , , ,16.6, , , , , , , ,39.8, , , , , ,50
688,Serbia, , , , , , , , , , , , , , , , , , , , ,94.2, 
694,Sierra Leone, , , , , , , , , , , , , , , , , , ,56.1, ,74.7, 
90,Solomon Islands, , , , , , , , , , , , , , , , , ,64.6, , , , 
706,Somalia, , , , , , , , , , , , , , , , ,6.3, , , , , 
710,South Africa, , , , , , , , ,73.1, , , , ,56.1, , , , ,87.1, , , 
728,South Sudan, , , , , , , , , , , , , , , , , , , , ,17.3, 
144,Sri Lanka, , , , , , , , , , , , , , , , , ,92.5, , , , 
729,Sudan, , , , , , , , , , , , , , , , , , , , ,47.1, 
748,Swaziland, , , , , , , , , , , , , , , , , ,79.3, , ,76.6, 
760,Syrian Arab Republic, , , , , , , , , , , , , , , , , , , ,63.7, , 
762,Tajikistan, , , , , , , , , , , , , , , , , ,49.4, , , , 
764,Thailand, , , , , , , , , , , , , , , , , , , ,79.6, , 
807,Macedonia, , , , , , , , , , , , , , , , , , , , , ,93.9
626,Timor-Leste, , , , , , , , , , , , , ,29.6, , , , , , ,55.1, 
768,Togo, , , , , , , , ,46.3, , , , , , , , , , , ,54.9, 
788,Tunisia, , , , , , , , , , , , , , , , ,67.5, , , , , 
792,Turkey, , , ,35.9, , , , ,42, , , , ,53.9, , , , ,73.7, , , 
795,Turkmenistan, , , , , , , , , , ,82.8, , , , , , , , , , , 
798,Tuvalu, , , , , , , , , , , , , , , , , ,67.3, , , , 
800,Uganda, , , , , ,47.2, , , , , ,41.9, , , , ,47.2, , , , ,47.6
804,Ukraine, , , , , , , , , , , , , , , , , ,74.8, , , , 
834,Tanzania, , ,69.5, , , ,69.5, , ,69.9, , , , , ,61.5, , , , ,42.8, 
858,Uruguay, , , , , , , , , , , , , , , , , ,90, , , , 
860,Uzbekistan, , , , , , ,78.5, , , , , , , , , , , , , , , 
704,Viet Nam, , , , , , , ,15.2, , , , ,29.3, , , , , , , , ,59.6
887,Yemen, , , , , , , ,11.4, , , , , ,13.9, , , , , , , , 
894,Zambia, , ,68.5, , , ,71.3, , , , , ,71.6, , , , ,60.3, , , , 
716,Zimbabwe, , , , ,74, , , , ,64.3, , , , , , ,71.1, , ,56.8, ,64.8
