CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
308,Grenada,0.16,0.15,0.19,0.29,0.35,0.4,0.57,0.97,1.39,1.99,4.24,6.3,7.41,41.38,42.28,45.61,44.83,49.71,57.87,109.92,116.71,119.17,121.55
316,Guam,0,0.64,0.94,1.35,2.86,3.41,3.93,3.8,8.5,13.07,17.53,20.69,43.98,48.92,59.07,,,,,,,,
320,Guatemala,0,0.01,0.02,0.03,0.11,0.3,0.42,0.61,1.04,3.08,7.63,9.96,13.36,16.82,25.54,35.46,55.07,89.06,109.19,123.33,125.57,132,137.32
324,Guinea,0,0,0,0,0.01,0.01,0.01,0.04,0.27,0.31,0.5,0.66,1.05,1.28,1.74,2.09,,21.34,28.77,35.74,40.07,44.02,45.62
624,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.94,7.23,11.27,20.8,34.4,37.76,47.19,56.18,69.45
328,Guyana,0,0,0.12,0.14,0.17,0.17,0.16,0.19,0.2,0.38,5.43,10.24,10.76,18.62,23.08,37.71,53.45,71.83,59.58,64.88,74.27,69.94,72.21
332,Haiti,0,0,0,0,0,0,0,0,0.12,0.29,0.64,1.04,1.57,3.53,4.34,5.35,12.66,26.02,32.87,36.98,40.03,41.49,59.43
340,Honduras,0,0,0,0,0,0,0.04,0.25,0.59,1.29,2.5,3.74,5.04,5.74,10.49,18.63,31.93,58.46,85.05,112.63,125.06,103.97,93.15
348,Hungary,0.03,0.08,0.22,0.44,1.38,2.56,4.59,6.86,10.43,15.9,30.13,48.77,67.78,78.39,86.32,92.4,99.02,109.83,121.97,117.9,120.32,117.3,116.38
352,Iceland,3.93,5.01,5.87,6.63,8.25,11.55,17.33,23.96,37.84,62,76.42,87.37,90.81,96.53,99,95.41,100.3,106.67,108.45,107.66,106.54,106.08,105.39
356,India,0,0,0,0,0,0.01,0.03,0.09,0.12,0.18,0.34,0.61,1.19,3.05,4.65,7.91,14.35,19.9,29.13,43.48,61.42,72,68.72
360,Indonesia,0.01,0.01,0.02,0.03,0.04,0.11,0.28,0.45,0.51,1.05,1.72,3.02,5.34,8.34,13.51,20.64,27.75,40.17,59.83,68.94,88.08,102.49,115.2
364,Iran,0,0,0,0,0.02,0.03,0.1,0.39,0.62,0.76,1.47,3.15,3.39,5.07,7.37,12.2,21.8,41.67,59.48,71.86,73.07,74.93,76.92
368,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.31,2.16,5.6,33.21,48.41,58.78,65.47,73.46,78.12,79.39
372,Ireland,0.71,0.9,1.24,1.71,2.45,4.38,7.93,14.85,25.52,44.71,64.7,76.83,76.22,87.27,94.48,102.69,110.97,115.83,115.97,106.63,105.18,108.41,107.13
376,Israel,0.34,0.5,0.75,1.29,2.58,8.35,19.09,29.7,37.24,48.88,73.15,89.71,100.94,104.19,111.6,117.45,124.41,128.64,126.64,124.25,122.82,121.66,119.89
380,Italy,0.47,1,1.38,2.12,3.93,6.89,11.28,20.63,36.04,53.27,74.13,89.59,94.26,98.11,107.7,121.87,136.11,150.94,150.84,149.44,154.69,157.99,159.48
388,Jamaica,0,0.1,0.32,0.63,1.07,1.83,2.2,2.63,3.1,5.64,14.21,22.96,47.41,59.57,68.95,73.89,84.36,99.09,100.11,108.25,116.09,108.12,96.54
392,Japan,0.71,1.12,1.39,1.72,3.49,9.41,21.56,30.58,37.75,45.28,53.12,59.43,64.35,68.67,72.43,76.34,78.94,84.84,87.24,91.9,97.43,104.95,109.43
400,Jordan,0.04,0.04,0.04,0.04,0.03,0.27,0.53,0.98,1.76,2.49,8.06,17.63,24.4,26,31.17,58.74,79.04,84.19,90.85,99.81,106.99,118.2,139.13
398,Kazakhstan,0,0,0,0,0,0.03,0.06,0.07,0.19,0.33,1.32,3.91,6.89,8.9,16.26,35.58,50.78,79.62,95.24,107.71,121.07,155.74,175.39
404,Kenya,0,0,0,0,0.01,0.01,0.01,0.02,0.04,0.08,0.41,1.87,3.61,4.71,7.34,12.95,20.09,30.28,42.4,49.07,61.63,67.49,71.89
296,Kiribati,0,0,0,0,0,0,0,0,0.03,0.24,0.36,0.46,0.57,0.59,0.68,0.71,0.75,0.79,1.04,10.11,10.64,13.64,15.59
408,North Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,1.77,4.09,6.92
410,South Korea,0.19,0.38,0.62,1.07,2.16,3.67,7.08,15.21,30.81,51.24,58.31,62.85,69.67,72.05,78.12,81.5,85.04,93.41,95.54,99.96,105.36,108.5,110.36
414,Kuwait,0.99,2.12,2.65,3.58,5.05,7.22,9.28,12.51,14.17,16.15,24.53,43.69,59.28,66.77,81.05,61.05,50.16,58.27,58.86,98.95,145.4,175.09,191.11
417,Kyrgyzstan,0,0,0,0,0,0,0,0,0.03,0.05,0.18,0.54,1.06,2.76,5.25,10.74,24.82,42.19,65.22,85.13,98.9,116.4,124.78
418,Lao People's Democratic Republic,0,0,0.01,0.01,0.01,0.03,0.08,0.1,0.13,0.23,0.24,0.55,1,2.01,3.6,11.43,17.28,24.93,33.58,52.92,64.56,87.16,101.85
428,Latvia,0,0,0.04,0.15,0.33,0.6,1.16,3.16,6.92,11.42,16.83,27.75,39.02,52.25,66.26,81.18,95.23,97.17,101.21,101.87,102.4,102.94,103.38
422,Lebanon,0,0,0,0,0,3.47,5.59,10.39,13.87,16.99,19.85,20.16,20.04,20.21,22.12,24.52,27,30.47,34.25,56.95,67.75,79.52,93.2
426,Lesotho,0,0,0,0,0,0,0.07,0.19,0.52,0.62,1.1,2.87,6.86,6.21,9.59,12.09,17.16,22.91,27.88,30.76,45.48,56.17,59.17
430,Liberia,0,0,0,0,0,0,0,0,0,0,0.05,0.07,0.17,1.56,3.05,5.03,8.45,16.19,23.36,28.29,39.34,49.17,56.39
434,Libyan Arab Jamahiriya,0,0,0,0,0,0,0,0.2,0.4,0.58,0.76,0.94,1.29,2.29,8.85,34.66,66.64,74.71,119.99,152.24,171.52,155.7,148.19
438,Liechtenstein,0,,,,,,,,23.37,27.72,30.44,33.09,33.91,73.52,74.2,79.27,82.17,90.78,95.72,97.84,98.52,101.83,103.87
440,Lithuania,0,0,0.01,0.03,0.12,0.41,1.41,4.62,7.54,9.42,14.97,29.26,47.53,60.98,88.9,127.45,138.86,145.37,149.49,148.5,147.16,151.3,151.78
442,Luxembourg,0.22,0.3,0.29,1.28,3.21,6.59,10.89,16.03,30.69,48.58,69.64,93.07,106.8,120.76,104.24,111.55,153.14,143.89,145.24,144.68,143.27,148.27,145.47
450,Madagascar,0,0,0,0,0,0.01,0.02,0.03,0.09,0.24,0.41,0.93,1,1.68,1.92,2.85,5.68,11.68,24.74,31.23,37.23,40.73,39.05
454,Malawi,0,0,0,0,0,0,0.04,0.07,0.1,0.21,0.44,0.48,0.73,1.11,1.78,3.28,4.7,7.73,10.77,17.21,20.92,25.69,27.83
458,Malaysia,0.48,0.69,1.04,1.73,2.83,4.85,7.16,9.18,9.86,13.08,21.87,30.82,36.93,44.39,57.1,74.88,73.21,86.31,100.77,107.85,119.22,127.04,140.94
462,Maldives,0,0,0,0,0,0,0.01,0.5,0.61,1.09,2.8,6.8,14.84,23.19,38.92,68.97,90.53,103.29,141.61,146.84,156.5,165.72,172.84
466,Mali,0,0,0,0,0,0,0.01,0.03,0.04,0.06,0.09,0.21,0.38,2,3.19,5.78,11.13,18.05,23.78,29.92,48.41,68.32,89.55
470,Malta,0,0.61,0.93,1.4,1.96,2.79,3.21,4.52,5.73,9.5,28.8,59.89,68.83,71.64,75.17,79.16,84.36,89.32,93.16,101.65,109.38,124.86,128.68
584,Marshall Islands,0,0,0,0,0.55,0.52,0.71,0.9,0.66,0.85,0.86,0.94,1.06,1.15,1.24,1.27,,,,,,,
478,Mauritania,0,0,0,0,0,0,0,0,0,0,0.58,4.06,8.83,12.18,17.62,24.47,33.87,44.01,63.48,64.61,80.24,93.6,111.06
480,Mauritius,0.21,0.23,0.27,0.37,0.51,1.03,1.81,3.66,5.15,8.62,15.05,22.55,28.46,37.48,43.97,52.26,60.98,72.8,80.48,84.14,91.67,99.04,113.09
175,Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,12.77,20.23,28.41,,,,,,,,
484,Mexico,0.08,0.19,0.36,0.43,0.63,0.75,1.09,1.82,3.45,7.85,14.08,21.47,25.26,28.97,36.56,44.26,51.37,60.94,68.07,74.26,80.57,82.39,86.77
583,Micronesia,0,0,0,0,0,0,0,0,0,0,0,0,0.09,5.42,11.73,12.88,16.96,24.92,24.92,24.85,24.78,24.74,24.62
492,Monaco,0,0,0,3.58,7.86,9.1,16.13,21.19,33.31,37.54,39.65,40.53,42.09,42.69,44.64,48.75,51.91,57.8,62.26,65.01,66.13,89.73,93.65
496,Mongolia,0,0,0,0,0,0,0.04,0.09,0.38,1.45,6.41,8.01,8.78,12.84,17.05,21.87,29.99,45.52,66.1,82.94,90.28,104.65,117.62
499,Montenegro,,,,,,,,,,,,,,,77.17,86.67,102.65,111.95,184.05,205.28,185.28,181.57,177.94
500,Montserrat,0,,0.54,0.54,0.66,0.82,2.68,3.99,3.66,5.27,9.92,26.04,32.19,36.28,40.96,,75,60.87,51.06,51.74,70.78,70.12,66.16
504,Morocco,0,0.01,0.01,0.03,0.05,0.11,0.16,0.27,0.42,1.3,8.13,16.38,21.05,24.72,31.04,40.78,52.13,64.59,72.84,80.01,100.1,113.26,119.69
508,Mozambique,0,0,0,0,0,0,0,0.01,0.04,0.07,0.28,0.82,1.33,2.21,3.5,7.24,10.99,14.12,19.72,26.12,30.88,32.83,33.13
