CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
268,Georgia, , , , , , ,4.7,15.7,7.9,17.9,19.3,19.5,15.7,17.7, ,16,15.6,15.2,15.3, ,18, 
288,Ghana, , ,51.1, , , , , ,39.1, , , , , , , ,28.6, , , , , 
320,Guatemala, , , , , , , , ,16.2, ,11.9, ,25.8,22.6,24.4, ,13.5, , , , , 
324,Guinea, ,92.6, , ,63.8, , , , , , , , ,56.3, , , ,43.3, , , , 
624,Guinea-Bissau, ,41.3, ,52.1, , , , , , , , ,48.9, , , , , , , , , 
328,Guyana, , , ,6.9, , , , ,8.7, , , , , , , , , , , , , 
332,Haiti, , , , , , , , , , , ,61.7, , , , , , , , , , 
340,Honduras,46.9,33,27.3,23.5,35.9,27.3,31.4,20.6,25.5,25.4, ,18,28.2,26.2,25.3,26.4,22.9,16.3,21.4,17.9, , 
348,Hungary, , , ,0.2, , , , ,0.2,0.2,0.2,0.1,0.1, ,0.1, , ,0.2, , , , 
356,India, , , , ,49.4, , , , , , , , , , ,41.6, , , , ,32.7, 
360,Indonesia,54.3, , ,54.4, , ,43.4, , ,47.7, , ,29.3, , ,21.4,28.6,24.2,22.6,20.4,18.1, 
364,Iran,3.9, , , ,1.4, , , ,1.3, , , , , , ,1.5, , , , , , 
368,Iraq, , , , , , , , , , , , , , , , , ,2.8, , , , 
388,Jamaica,1.3, , ,6.5, , ,1.8, , ,1.3, , ,0.3, ,0.2, , , , , , , 
400,Jordan, , ,2.8, , , , ,1.5, , , , , ,1.2, , ,0.4, ,0.1, ,0.1, 
398,Kazakhstan, , , ,4.2, , ,5, , , , ,13.6,5.2,3.1,1.7, ,0.4,0.2,0.1,0.1, , 
404,Kenya, , ,38.4, ,28.5, , ,19.6, , , , , , , ,43.4, , , , , , 
417,Kyrgyzstan, , , ,18.6, , , , ,31.8, , , ,34, ,14.2,22.9,5.9,1.9,6.4,6.2,6.7,5
418,Lao People's Democratic Republic, , ,55.7, , , , ,49.3, , , , ,44, , , , , ,33.9, , , 
428,Latvia, , , ,0, ,0,0.4,0.6,0, , , ,0,0.4,0.3, , ,0.2,0.1,0.2, , 
426,Lesotho, , , ,56.4,46.2, , , , , , , , ,43.4, , , , , , , , 
430,Liberia, , , , , , , , , , , , , , , , , ,83.8, , , , 
440,Lithuania, , , ,2.2, , ,0, ,0.3, ,0.3,0.4,0.4, ,0.4, , , ,0.2, , , 
450,Madagascar, , , ,72.5, , , ,72, ,82.3, ,76.3, , , ,67.8, , , , ,81.3, 
454,Malawi, , , , , , , , ,83.1, , , , , ,73.9, , , , , ,61.6, 
458,Malaysia, , ,1.6, , ,2.1, ,0.5, , , , , , ,0.5, , ,0, ,0, , 
462,Maldives, , , , , , , , , , , , , , ,1.5, , , , , , , 
466,Mali, , , , ,86.1, , , , , , ,61.2, , , , ,51.4, , , ,50.4, 
478,Mauritania, , , ,42.8, , ,23.4, , , ,21.2, , , ,25.4, , , ,23.4, , , 
484,Mexico, , ,4.8, ,3.6, ,7.9, ,8.6, ,5.5, ,3.9, ,1.6, ,0.7, ,1.2, ,0.7, 
583,Micronesia, , , , , , , , , , ,31.2, , , , , , , , , , , 
499,Montenegro, , , , , , , , , , , , , , , ,0.1,0.1,0.2,0.1, ,0, 
504,Morocco, ,2.5, , , , , , , ,6.8, ,6.3, , , , , ,2.5, , , , 
508,Mozambique, , , , , , ,80.6, , , , , , ,74.7, , , , ,59.6, , , 
516,Namibia, , , ,49.1, , , , , , , , , , ,31.9, , , , , , , 
524,Nepal, , , , , , ,68, , , , , , ,53.1, , , , , , ,24.8, 
558,Nicaragua, , , ,18.3, , , , ,12.5, , ,14.4, , , ,11.9, , , , , , 
562,Niger, , ,72.8, ,78.2, , , , , , , , , , ,50.2, , ,43.6, , , 
566,Nigeria, , ,61.9, , , ,68.5, , , , , , , ,63.1, , , , , ,68,54.4
586,Pakistan, ,64.7, , , , , ,48.1, ,29.1, , ,35.9, , ,22.6,22.6, ,21, , , 
591,Panama, ,20.9, , , ,15.7, ,14.6,14.9, , ,15.4,11,10.5,9.8,9.5,10.2, , ,5.9,6.6, 
598,Papua New Guinea, , , , , , ,35.8, , , , , , , , , , , , , , , 
600,Paraguay,1, , , , ,11.5, , ,13,14.2, ,11.1,15.8,10.7,8.1,7.2,10.9,8.8,5.6,7.6,7.2, 
604,Peru, , , , ,12.9, , ,1,14.3,15.8,12.4,14.5,12.4,9.5,7.4,8.6,7.2,7.9,6.2,5.5,4.9, 
608,Philippines, ,30.7, , ,28.1, , ,21.6, , ,22.5, , ,22, , ,22.6, , ,18.4, , 
616,Poland, , ,0,4.2, , ,1.4, ,0.1,0.1,0.1,0.1,0.1, ,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
498,Republic of Moldova, , ,17, , , , ,15.1,27.2,39, ,26.5,17.5,6.8,8.1,12.5,2,0.9,1.1,0.4,0.4, 
642,Romania, , ,0.4, ,5, , , ,1.7, ,3.7,2.7,2.9,1.9,1.4,1.2,1,0.8,0.5,0.4,0.5,0.4
643,Russian Federation, , , ,1.5, , ,2.8, , ,2.3, ,0.9,0.3,0.3,0.1,0.2,0.1,0,0,0, , 
646,Rwanda, , , , , , , , , , ,74.6, , , , , ,72.1, , , , ,63.2
662,Saint Lucia, , , , , ,20.9, , , , , , , , , , , , , , , , 
678,Sao Tome and Principe, , , , , , , , , , , ,28.2, , , , , , , , , , 
686,Senegal, ,65.8, , ,53.6, , , , , , ,44.2, , , ,33.5, , , , , ,29.6
688,Serbia, , , , , , , , , , , , ,0.2,0.3,0.3,0,0.3,0.2,0.1,0.3,0.2, 
690,Seychelles, , , , , , , , , , ,0, , , , , , ,0.3, , , , 
694,Sierra Leone,62.8, , , , , , , , , , , , ,53.4, , , , , , , ,51.7
703,Slovakia, , ,0, , , ,0.3, , , , , , , ,0.2,0.2,0.1,0.1,0.1,0.1, , 
705,Slovenia, , , ,0, , , , ,0, , , ,0.1,0,0.1, , , , , , , 
710,South Africa, , , ,24.3, ,21.4, , , , ,26.2, , , , , ,17.4, , ,13.8, , 
144,Sri Lanka, ,15, , , , ,16.3, , , , , ,14, , , , ,7, , ,4.1, 
275,State of Palestine, , , , , , , , , , , , , , , , , ,0.4, ,0, , 
736,Sudan (former), , , , , , , , , , , , , , , , , , , ,19.8, , 
740,Suriname, , , , , , , , , ,15.5, , , , , , , , , , , , 
748,Swaziland, , , , , ,78.6, , , , , ,62.9, , , , , , , , ,40.6, 
760,Syrian Arab Republic, , , , , , , , , , , , , , ,1.7, , , , , , , 
762,Tajikistan, , , , , , , , , ,49.4, , , ,35.4,20.8, , ,14.7, ,6.6, , 
764,Thailand,11.6, ,8.6, ,4.1, ,2.5, ,2.1,3.2,3, ,1.6, , , ,1, ,0.4,0.4,0.4, 
807,Macedonia, , , , , , , , ,0, ,4.3, ,0.6,0.5,0.5,0.3,0.9, ,0.3,0,0.6, 
768,Togo, , , , , , , , , , , , , , , , ,38.7, , , , ,28.2
780,Trinidad and Tobago, , ,4.2, , , , , , , , , , , , , , , , , , , 
788,Tunisia,5.9, , , , ,6.5, , , , ,2.6, , , , ,1.4, , , , ,1.1, 
792,Turkey, , , , ,2.1, , , , , , , ,2,2.5,2.4,2,1.5,1.1,0, ,1.3, 
795,Turkmenistan, , , ,63.5, , , , ,24.8, , , , , , , , , , , , , 
800,Uganda, , ,70, , , ,64.4, , ,60.5, , ,57.4, , , ,51.5, , ,38, , 
804,Ukraine, , ,0, , ,2,1.9, , ,2, , ,0.5,0.2,0.3,0.1,0.1,0.1,0,0.1,0, 
834,Tanzania, , ,72.6, , , , , , , ,84.6, , , , , , ,67.9, , , , 
858,Uruguay, , ,0.9, , ,0.6,0.7,0.6,0.8, ,0.5,0.6,0.8,1,1.2,1.4,0.7,0.5,0.3,0.3,0.2, 
862,Venezuela, , ,4.4, , ,9.6, , ,9.9,11.4, ,9.6,15.9,19.1,15.9,13.4,6.6, , , , , 
704,Vietnam, , , ,63.7, , , , ,49.7, , , ,40.1, ,28.3, ,21.4, ,16.9, , , 
887,Yemen, , , , , , , , ,12.9, , , , , , ,17.5, , , , , , 
894,Zambia, ,61.1, ,65.3, , ,62.1, ,55.7, , , , ,64.6,64.3, ,68.5, , , ,74.5, 
