CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
762,Tajikistan,,90.3,,,,,79,,,,71.1,,,,,83.4,,88.4,,,87.7,,
764,Thailand,,,,,,,,,,,99.3,,,,,,97.3,,,99.5,,,
807,The former Yugoslav Republic of Macedonia,88.9,,,93.3,,94.1,,,96.6,97,,,98.2,98.9,99,98.1,99,99.6,99.7,,,98.3,
626,Timor-Leste,,,,,,,,25.8,,,,,23.7,18.4,,,,,,,29.3,,
768,Togo,,,,,,,,,50.5,,48.6,,,60.8,,,62,,,,59.4,,
776,Tonga,,92,,,,,,,,,95.3,95,,,,,,,98,,98.4,,
780,Trinidad and Tobago,,,,,,,,99,,,96,,,,,,97.8,,,,,,
788,Tunisia,,,,,,80.5,,,,,89.9,,,,,,94.6,,,,,,
792,Turkey,,,,75.9,,,,,80.6,,,,,83,,,,,91.3,,,,
795,Turkmenistan,,,,,,,95.8,,,,97.2,,,,,,99.5,,,,,,
798,Tuvalu,100,,,,,,,99,,,,,100,,,,,97.9,,,,,
800,Uganda,,,,,,37.8,,,,,,39,,,,,41.9,,,,,57.4,
804,Ukraine,,,,,,,99.9,,,99.9,99.9,,,99.9,,99.8,,98.7,,,99.9,,
784,United Arab Emirates,,,,,,99.2,,,,,,,,,,,,,100,,,,
826,United Kingdom,,,,,,,,,99,,,,,,,,,,,,,,
834,United Republic of Tanzania,,,43.9,,,,38.2,,,35.8,,,,,,43.4,,,,,48.9,,
840,United States,,,,,,,,99,,,,,,,,,,,,,,,
858,Uruguay,,,,,,,,99.6,,99.6,,,,,,,,,,99.7,,,
860,Uzbekistan,,,,,,,97.5,,,,95.6,,,,,,99.9,,,,,,
548,Vanuatu,,,,,87,89.1,,,,88,,,,,,,,74,,,,,
862,Venezuela,,,,,,,,95.3,,,94,,,95,,,,,,,,,
704,Viet Nam,,,,,,,,77.1,,,69.6,,85,,,,87.7,,,,,92.9,
887,Yemen,,,15.9,,,,,21.6,,,,,,26.8,,,35.7,,,,,,
894,Zambia,,,50.5,,,,46.5,,,47.1,,,43.4,,,,,46.5,,,,,
716,Zimbabwe,,,,,69.2,,,,,72.5,,,,,,,68.5,,,60.2,,66.2,
