CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
380,Italy,,,,,,,,,,,,99.8,,,,,,,,,,99.9
388,Jamaica,,,,,,,,,,91.6,,,,,,,,,,,,95.6
400,Jordan,,,,,,,,,,,,,,99.1,,99,,98.9,,,98.8,99.1
398,Kazakhstan,,,,,,,,,,99.8,,,,,,,,,,99.8,,
404,Kenya,,,,,,,,,,,92.5,,,,,,,82.4,,,,
408,"Korea, Democratic People's Republic of",,,,,,,,,,,,,,,,,,,100,,,
414,Kuwait,,,,,,92,,,,,,,,,,99.7,98.5,98.4,98.6,,,
417,Kyrgyzstan,,,,,,,,,,99.7,,,,,,,,,,99.8,,
418,Lao People's Democratic Republic,,,,,,71.1,,,,,80.6,78.5,,,,83.9,,,,,,
428,Latvia,,,,,,,,,,,99.8,,,,,,,,,,,99.7
422,Lebanon,,,,,,,,,,,,,,,,,,98.7,,,,
426,Lesotho,,,,,,,,,,,90.9,,,,,,,,,83.2,,
430,Liberia,,,,,60,,,,,,,,,,71.2,,,49.1,,,,
434,Libyan Arab Jamahiriya,,,,,97.9,,,,,,,,,,99.6,,,,,,,99.9
440,Lithuania,,,,,,,,,,,,99.7,,,,,,,,,,99.8
450,Madagascar,,,,,,,,,,,70.2,,,,,,,,,64.9,,
454,Malawi,,,,,,,,,76,,,,,,,,,,,,72.1,
458,Malaysia,,95.6,,,,,,,,,97.2,,,,,,,,,,98.4,
462,Maldives,98.2,,,,,98.2,,,,,98.2,,,,,,99.3,,,,,
466,Mali,,,,,,,,,24.2,,,,,,,,38.8,,,,44.3,46.9
470,Malta,,,,,,96,,,,,,,,,,98.3,,,,,,
474,Martinique,,,,,99.5,,,,,,,,,,99.5,,,,,,,99.9
478,Mauritania,,,,,,,,,,,61.3,,,,,,,,,,,69
480,Mauritius,91.2,,,,,,,,,,94.5,,,,,,,,,,,96.8
484,Mexico,95.4,,,,,,,,,,96.6,,97.6,,97.6,97.6,97.9,98.2,98.4,98.5,98.4,98.5
496,Mongolia,,,,,,,,,,,97.7,,,,,,,,,,,95.7
499,Montenegro,,,,,,,,,,,,,,,,,,,,,,99.3
504,Morocco,,,,,58.4,,,,,,,,,,70.5,,,,77.9,79.5,,81.5
508,Mozambique,,,,,,,,47,,,,,,61.9,,,,,,67.1,,
104,Myanmar,,,,,,,,,,,94.6,,,,,,,,,,,96.1
516,Namibia,,88.1,,,,,,,,,,92.3,,,,,,87.1,,,,
524,Nepal,,49.6,,,,,,,,,,70.1,,,,,,,,,,82.4
530,Netherlands Antilles,,,97,,,,,,,,,,,,,,,,,,,98.5
540,New Caledonia,,,,,,,99.1,,,,,,,,,,,,,,,99.6
558,Nicaragua,,,,,,,,,,,,86.2,,,,87,,,,,,
562,Niger,,,,,,,,,,,,14,,,,36.5,,,,,,
566,Nigeria,,71.2,,,,,,,,,,,,69,,,,,66.4,,,
512,Oman,,,,,,,,,,,,,,97.3,,,,,97.6,,97.7,
586,Pakistan,,,,,,,,,55.3,,,,,,,65.1,69.2,,71.1,70.7,,
591,Panama,95.1,,,,,,,,,,96.1,,,,,,,,,,97.6,
598,Papua New Guinea,,,,,,,,,,,66.7,,,,,,,,,,,70.8
600,Paraguay,,,95.6,,,,,,,,,,,,,,,98.8,98,98.5,98.6,
604,Peru,,,,95.4,,,,,,,,,,,96.8,97.1,97.8,97.4,,,,
608,Philippines,96.6,,,,,,,,,,95.1,,,95.1,,,,,97.8,,,
616,Poland,,,,,100,,,,,,,,,,100,,,,,,,100
620,Portugal,,99.2,,,,,,,,,,,,,,,,,,,,99.7
630,Puerto Rico,93.2,,,,,,,,,,,,,,88.7,,,,,,,86.6
634,Qatar,,,,,,,,94.8,,,,,,,95.9,,,99.1,95.7,97.8,96.8,
498,Republic of Moldova,,,,,,,,,,,99.5,,,,,,,,,,,100
638,Reunion,,,,,98.7,,,,,,,,,,98.7,,,,,,,99.8
642,Romania,,,99.1,,,,,,,,,,97.8,,,,,,,,,97.2
643,Russian Federation,,,,,,,,,,,,,99.7,,,,,,,,99.7,
646,Rwanda,,74.9,,,,,,,,,77.6,,,,,,,,,,77.3,
882,Samoa,,99,,,,,,,,,,,,,99.4,,,,,,,99.5
678,Sao Tome and Principe,,93.8,,,,,,,,,,95.4,,,,,,,80.2,,,
682,Saudi Arabia,,,87.9,,,,,,,,95.9,,,,95.8,,,,,,,98
686,Senegal,,,,,,,,,,,,,49.1,,,,50.9,,,65,,
688,Serbia,,,,,,,,,,,,,,,,,,,,,,99.3
690,Seychelles,,,,,98.8,,,,,,,,99.1,,,,,,,,,99.1
694,Sierra Leone,,,,,,,,,,,,,,,47.9,,,,,,,61
702,Singapore,99,,,,,,,,,,99.5,,,,,,,,,,99.8,
705,Slovenia,,99.8,,,,,,,,,,,,,99.8,,,,,,,99.9
710,South Africa,,,,,,,93.9,,,,,,,,,,,97.6,,,,98.8
724,Spain,,99.6,,,,,,,,,,,,,,99.5,,99.6,99.6,99.6,99.6,
144,Sri Lanka,,,,,,,,,,,,95.6,,,,,97.5,,98,,98.2,
275,State of Palestine,,,,,,,,97,,,,,,,98.9,,99.1,99.1,99.2,99.2,99.2,99.3
736,Sudan (former),,,,,,,,,,,78.2,,,,,,,,,,,
740,Suriname,,,,,,,,,,,,,,,94.9,,,,99.4,,98.4,
748,Swaziland,,,,,,,,,,,91.9,,,,,,,,,,,93.7
760,Syrian Arab Republic,,,,,,,,,,,,,95.2,,92.5,,,,,,,95.3
762,Tajikistan,,,,,,,,,,,99.8,,,,,,,,,,,99.9
764,Thailand,,,,,,,,,,,98,,,,,98.1,,,,,,
807,Macedonia,,,,,98.9,,,,,,,,98.7,,,,,,,,,98.7
626,Timor-Leste,,,,,,,,,,,,,,,,,,,,,79.5,
768,Togo,,,,,,,,,,,74.4,,,,,,76.5,,,81.7,,79.9
776,Tonga,,,,,,,99.3,,,,,,,,,,99.4,,,,,
780,Trinidad and Tobago,99.3,,,,,,,,,,,,,,99.5,,,,,,,99.6
788,Tunisia,,,,,82.8,,,,,,,,,,94.3,,,96.3,96.8,,97.2,
792,Turkey,92.5,,,,,,,,,,,,,,95.6,96.1,96.2,96.4,,97.8,98.2,98.7
795,Turkmenistan,,,,,,99.8,,,,,,,,,,,,,,,,99.8
800,Uganda,,69.8,,,,,,,,,,,80.8,,,,84.1,,,,87.4,
804,Ukraine,,,,,,,,,,,,99.8,,,,,,,,,,99.8
784,United Arab Emirates,,,,,,,,,,,,,,,,95,,,,,,
834,Tanzania,,,,,,,,,,,,,78.4,,,,,,,,74.6,
858,Uruguay,,,,,,,98.6,,,,,,,,,,98.7,98.8,99,99,98.8,
860,Uzbekistan,,,,,,,,,,,99.9,,,,,,,,,,,99.9
548,Vanuatu,,,,,86.3,,,,,,,,,,92,,,,,,,94.6
862,Venezuela,95.4,,,,,,,,,,,97.2,,,,,,98.4,,98.5,,
704,Viet Nam,,,,,,,,,,93.9,94.8,,,,,,,,,,,97.1
887,Yemen,,,,,60.2,,,,,,,,,,76.9,,,,,,,86.4
894,Zambia,66.4,,,,,,,,,69.5,,,69.1,,,,,64,,,,
716,Zimbabwe,,,95.4,,,,,,,,,,,,,,,,,,,90.9
