CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
368,Iraq,160,140,150,180,190,91,270,240,250,250,81,85,95,92,81,72,60,58,66,66,67,60
372,Ireland,82,89,90,94,91,81,81,82,88,98,85,88,84,80,86,88,95,100,82,87,87,83
376,Israel,62,130,81,93,82,79,70,76,110,87,88,86,83,89,92,81,78,94,78,84,81,94
380,Italy,93,74,88,85,100,97,72,82,110,86,71,89,83,92,89,88,100,71,100,87,72,120
388,Jamaica,79,78,71,73,68,68,74,72,73,69,75,71,62,69,66,51,54,59,59,78,72,58
392,Japan,87,88,87,89,84,83,84,86,92,89,89,85,85,88,88,86,84,87,88,89,87,86
400,Jordan,90,78,98,82,84,96,93,83,85,89,79,91,84,83,86,96,92,86,86,93,87,83
398,Kazakhstan,84,53,38,29,24,22,25,27,33,43,49,54,64,69,71,71,70,79,80,78,83,87
404,Kenya,36,37,41,54,55,61,67,68,72,73,72,72,73,78,81,80,83,82,78,84,82,81
296,Kiribati,81,85,71,49,85,,71,96,64,70,81,66,66,81,77,74,80,72,77,70,78,95
408,North Korea,,,,,,,,14,1.5,16,43,37,50,52,55,52,54,71,87,91,100,110
410,South Korea,89,89,81,88,78,94,94,84,92,87,60,100,92,86,85,92,89,86,82,84,89,88
414,Kuwait,100,110,82,59,61,82,88,100,98,84,80,78,94,92,86,74,86,81,100,100,99,66
417,Kyrgyzstan,57,54,48,40,40,44,47,53,53,55,50,53,54,52,54,60,63,67,78,72,76,80
418,Lao People's Democratic Republic,8.8,9.6,4.9,11,5.8,4.3,7.6,10,12,13,13,14,16,17,20,24,26,26,28,27,29,32
428,Latvia,59,49,42,38,39,49,54,60,66,61,69,75,75,78,81,81,83,88,83,84,89,93
422,Lebanon,,85,85,,91,97,87,79,84,93,88,89,84,79,85,85,80,99,100,92,88,77
426,Lesotho,84,89,90,80,88,89,85,84,89,85,90,61,82,93,87,82,91,99,89,90,85,82
430,Liberia,,,46,41,40,30,17,,30,,22,24,45,32,54,40,49,,48,54,56,64
434,Libyan Arab Jamahiriya,26,14,65,,,76,66,,78,79,64,,84,87,73,91,86,88,82,84,,59
440,Lithuania,100,88,77,80,82,84,87,93,93,87,85,86,84,95,77,82,95,93,91,87,85,90
442,Luxembourg,95,100,56,82,79,78,98,87,98,82,97,68,68,120,73,94,93,120,0,,210,410
450,Madagascar,14,13,18,22,24,49,29,,33,,,36,36,42,43,41,47,46,46,46,49,51
454,Malawi,41,43,38,42,45,42,43,41,44,46,45,51,49,53,57,56,58,60,63,65,65,66
458,Malaysia,51,48,50,54,52,53,57,61,64,67,68,67,65,70,67,68,71,71,75,75,80,85
462,Maldives,46,39,31,61,91,88,85,73,78,72,65,73,69,80,74,80,69,93,93,82,83,81
466,Mali,45,39,44,44,40,39,45,60,49,52,48,50,50,50,50,52,54,55,64,70,55,56
470,Malta,53,100,120,100,100,45,120,52,80,110,85,86,130,30,76,73,93,110,130,110,52,58
584,Marshall Islands,,37,67,73,,,57,,41,32,25,38,33,36,66,59,68,73,54,54,70,47
